Title,Topic,Post type,URL
A new R package darklyplot · Len Kiefer,visualisation,article,http://lenkiefer.com/2020/07/02/a-new-r-package-darklyplot/
distr6 • R6 object-oriented interface for probability distributions.,visualisation,package,https://github.com/alan-turing-institute/distr6
"Exploring and plotting positional ice hockey data on goals, penalties and more from R with the {nhlapi} package - Jozef's Rblog",visualisation,article,https://jozef.io/r400-nhlapi-positional-data/
R Posts You Might Have Missed! -,visualisation,article,https://alastairrushworth.github.io/R-Posts-You-Might-Have-Missed!/
Validation of Local and Remote Data Tables • pointblank,publishing,article,https://rich-iannone.github.io/pointblank/index.html
free-data-science • 🛠️ 🌐 Thematic list of high-quality data science resources,visualisation,package,https://github.com/alastairrushworth/free-data-science
Affect Norms for Hebrew • hebnoRms,publishing,article,https://almogsi.github.io/hebnoRms/
drumr • Turn R into a Drum Machine,visualisation,package,https://github.com/jamesmartherus/drumr
presentations • Slides and other materials from presentations at the LA East R User Meetup,visualisation,package,https://github.com/larusers/presentations
Using Containers to run R/Shiny workloads in Azure: Part 4 - Microsoft Industry Blogs - United Kingdom,big-data,article,https://cloudblogs.microsoft.com/industry-blog/en-gb/technetuk/2019/10/03/using-containers-to-run-r-shiny-workloads-in-azure-part-4/
Rpath • R implementation of the mass balance model Ecopath with Ecosim,visualisation,package,https://github.com/NOAA-EDAB/Rpath
drake-examples • Example workflows for the drake R package,visualisation,package,https://github.com/wlandau/drake-examples
Make Your Vote Count By Counting Sentences,text-analysis,article,https://desmondchoy.netlify.app/2020/07/make-your-vote-count-by-counting-sentences.en-us/
Getting started simulating data in R: some helpful functions and how to use them,statistics,article,https://aosmith.rbind.io/2018/08/29/getting-started-simulating-data/
Deploying R Models with MLflow and Docker - mdneuzerling,models,article,https://mdneuzerling.com/post/deploying-r-models-with-mlflow-and-docker/
"simplec, simplecall, simplercpp - demo packages incorporating C code - coolbutuseless",publishing,article,https://coolbutuseless.github.io/2020/06/30/simplec-simplecall-simplercpp-demo-packages-incorporating-c-code/
The tidycat package: expand broom::tidy() output for categorical parameter estimates,visualisation,article,https://cran.r-project.org/web/packages/tidycat/vignettes/intro.html
rpwnd • The Most Benignly Malicious R Package on the Internet,visualisation,package,https://github.com/hrbrmstr/rpwnd
Make Dealing with Dates a Little Easier • lubridate,publishing,article,https://lubridate.tidyverse.org/
Streaky .400 AVG Performances | Exploring Baseball Data with R,visualisation,article,https://baseballwithr.wordpress.com/2020/07/05/streaky-400-avg-performances/
Mapping The Spatial Patterns of Internal Migration in Europe | mappingeuflows,spatial,article,https://fcorowe.github.io/mappingeuflows/
Announcing Public Package Manager and v1.1.6 | RStudio Blog,visualisation,article,https://blog.rstudio.com/2020/07/01/announcing-public-package-manager/
statement_analysis • Analytic code for our paper about medical school statements,visualisation,package,https://github.com/mkiang/statement_analysis
Welcome | Mastering Shiny,shiny,article,https://mastering-shiny.org/
Alluvial Diagrams with ggforce - Data Science in Education,visualisation,article,https://www.datalorax.com/post/alluvial-plots-with-ggforce/
Matrix Factorizations for Data Analysis,statistics,article,https://fml-fam.github.io/blog/2020/07/03/matrix-factorizations-for-data-analysis/
The Bechdel test and the X-Mansion with tidymodels and #TidyTuesday | Julia Silge,visualisation,article,https://juliasilge.com/blog/uncanny-xmen/
Getting Started Guide for pelotonR,visualisation,article,https://lgellis.github.io/pelotonR/
dataui • data-ui for R,visualisation,package,https://github.com/timelyportfolio/dataui
InfoSec Handlers Diary Blog,visualisation,article,https://isc.sans.edu/diary/26306
unpivotr • Unpivot complex and irregular data layouts in R,visualisation,package,https://github.com/nacnudus/unpivotr
Fitting Flexible Smooth-in-Time Hazards and Risk Functions via Logistic and Multinomial Regression • casebase,visualisation,article,http://sahirbhatnagar.com/casebase/
Functions to match chords with lyrics in the R package chorrrds | Luca Carbone,visualisation,article,https://www.lucacarbone.com/post/functions_chorrrds/functions_chorrrds/
"soccer_ggplots • Soccer/football analytics blog posts & data viz from the World Cup, Premier League, Copa America, and beyond. Using ggplot2, ggsoccer, & more. (Est. June 2018) ****Please look at the README for best version of the code!****",visualisation,package,https://github.com/Ryo-N7/soccer_ggplots
machine learning - Is Python a viable language to do statistical analysis in? - Data Science Stack Exchange,statistics,article,https://datascience.stackexchange.com/questions/76824/is-python-a-viable-language-to-do-statistical-analysis-in/76975
Racing Barchart with gganimate,visualisation,article,https://evamaerey.github.io/little_flipbooks_library/racing_bars/racing_barcharts.html
dataui and reactable • dataui,big-data,article,https://timelyportfolio.github.io/dataui/articles/dataui_reactable.html
Visualising two ordinal variables using R,visualisation,article,https://will-ball.github.io/ordinalplots/
Introducing terse - a package for compact output of lists and data.frames - coolbutuseless,publishing,article,https://coolbutuseless.github.io/2020/07/01/introducing-terse-a-package-for-compact-output-of-lists-and-data.frames/
"Automated Build and Publication of Slides with R Markdown, Reveal.js, DeckTape, and LibreOffice | Solomon Adams",publishing,article,https://sadams.io/post/rmarkdown-to-slides/
data_sci_guide • A community-sourced data science repo.,visualisation,package,https://github.com/Chris-Engelhardt/data_sci_guide
Map a species depth from ‘robis’ package | Narimane Dorey,publishing,article,https://narimanedorey.wordpress.com/2020/07/06/map-a-species-depth-from-robis-package/
KevCaz's Website,visualisation,article,https://kevcaz.github.io/notes/r/applyoutputs/
"stars • Spatiotemporal Arrays, Raster and Vector Data Cubes",spatial,package,https://github.com/r-spatial/stars
wikitaxa • taxonomy data from Wikipedia/Wikidata/Wikispecies,visualisation,package,https://github.com/ropensci/wikitaxa
The drake R Package User Manual,publishing,article,https://books.ropensci.org/drake/
Sharing and Running R code using Docker,big-data,article,https://aboland.ie/Docker.html
"BDA Week 6: MCMC in High Dimensions, Hamiltonian Monte Carlo - Dilettanting Data Science",statistics,article,https://david-salazar.github.io/2020/07/02/bda-week-6-mcmc-in-high-dimensions-hamiltonian-monte-carlo/
Crosstalk,publishing,article,https://rstudio.github.io/crosstalk/
Find Differences Between R Objects • waldo,publishing,article,https://waldo.r-lib.org/
Home,publishing,article,https://annakrystalli.me/rrtools-repro-research/index.html
Making Websites in R,publishing,article,https://anthro-data-science.github.io/making-websites-using-R/MakingWebsitesR.html
elementalist • This repository provides extra theme elements as an extension of ggplot2.,visualisation,package,https://github.com/teunbrand/elementalist
Mars landscape color palette | Urban Demographics,visualisation,article,https://www.urbandemographics.org/post/mars-landscape-color-palette/
pivta • Create an Interactive Pivot Table with Data Analysis Tools,visualisation,package,https://github.com/feddelegrand7/pivta
Intro to Hugo: The Masterchef of Layouts | Tim Mastny,visualisation,article,https://timmastny.rbind.io/blog/intro-hugo-blogdown-chef/
feed-me-back • Tales of automated feedback in R and Python,visualisation,package,https://github.com/mine-cetinkaya-rundel/feed-me-back
oolong • create and administrate validation tests for typical automated content analysis tools.,visualisation,package,https://github.com/chainsawriot/oolong
rcites • R package to access the CITES Speciesplus database,visualisation,package,https://github.com/ropensci/rcites
Read EXIF tags from pictures using R — Roel Peters,publishing,article,https://www.roelpeters.be/read-exif-tags-from-pictures-using-r/
awesome-discord-communities • A curated list of awesome Discord communities for programmers,visualisation,package,https://github.com/mhxion/awesome-discord-communities
R_map_with_points_Oz • Create a map in R of Australia and overlay with sampling points,visualisation,package,https://github.com/adamhsparks/R_map_with_points_Oz
Phylogenetic Tools for Comparative Biology: Creating a traitgram for the set of trees in a sample using phytools,spatial,article,http://blog.phytools.org/2020/06/creating-traitgram-for-set-of-trees-in.html
"`datasummary`: Crosstabs, frequencies, correlations, balance (a.k.a. ""table 1""), and more • modelsummary",visualisation,article,https://vincentarelbundock.github.io/modelsummary/articles/datasummary.html
Using Hugodown Academic | Nate Kratzer,publishing,article,https://www.natekratzer.com/post/using_hugodown/
Scrapes Or Collects NFL Data From ESPN • espnscrapeR,scraping,article,https://jthomasmock.github.io/espnscrapeR/
Speeding up your Continuous Integration Builds,visualisation,article,https://www.jumpingrivers.com/blog/r-packages-travis-github-actions-rstudio/
"Data from ""The Great British Bake Off"" • bakeoff",publishing,article,https://update--bakeoff.netlify.app/
Investment management toolkit for R • fundManageR,publishing,article,http://asbcllc.com/fundManageR/index.html
ffscrapr • R API Client for Fantasy Football League Platforms,visualisation,package,https://github.com/DynastyProcess/ffscrapr
Utility Theory for Dummies: An R Tutorial.,visualisation,article,https://lindeloev.github.io/utility-theory/
The Linear Regression Family in R - Dr. Mowinckel’s,statistics,article,https://drmowinckels.io/blog/2020-06-24-the-linear-regression-family-in-r/
Using Cron to Automate Running Python and R Scripts – Andy Pickering – Adventures in Data Science,models,article,https://andypicke.github.io/cron_python_R/
R Markdown to WordPress with goodpress | Henry Wang,visualisation,article,https://henrywang.nl/rmarkdown-wordpress-goodpress/
What They Forgot to Teach You About R,visualisation,article,https://rstats.wtf/index.html
"A Scientist's Guide to R: Step 2.3 - string manipulation and regex | Craig Hutton, PhD",r-programming,article,https://craig.rbind.io/post/2020-06-28-asgr-2-3-string-manipulation/
At the end of the rainbow,visualisation,article,https://www.zeileis.org/news/endrainbow/
ggfree • ggplot2-style plots with base R graphics,visualisation,package,https://github.com/ArtPoon/ggfree
Using the Tesseract OCR engine in R,visualisation,article,https://cran.r-project.org/web/packages/tesseract/vignettes/intro.html
"ggplot-and-covid • This shows how to use ggplot2, with the help of some other tidyverse tools, to plot UK Covid-19 deaths data. Code in R markdown.",visualisation,package,https://github.com/InductiveStep/ggplot-and-covid
tweetrmd • Embed Tweets in R Markdown,publishing,package,https://github.com/gadenbuie/tweetrmd
CanDash • https://mfrigaard.shinyapps.io/candash-wow-sales/,visualisation,package,https://github.com/mjfrigaard/CanDash
"R Markdown Tips, Tricks, and Shortcuts – Dataquest",visualisation,article,https://www.dataquest.io/blog/r-markdown-tips-tricks-and-shortcuts/
The AIF360 fairness toolkit is now available for R users – IBM Developer,scraping,article,https://developer.ibm.com/technologies/artificial-intelligence/blogs/the-aif360-team-adds-compatibility-with-r/
Sending email from Outlook in R – Sean Carney,publishing,article,http://www.seancarney.ca/2020/10/07/sending-email-from-outlook-in-r/
"Data, Code and Visualization: valueBoxes and Sparklines",visualisation,article,https://jkunst.com/blog/posts/2020-06-26-valuebox-and-sparklines/
